673086.375000, -2916.620605, 142846.656250, 0, 500
672968.875000, -2866.620605, 142735.281250, 0, 162
672849.500000, -2866.620605, 142608.093750, 0, 162
672731.000000, -2866.620605, 142480.125000, 0, 162
672606.125000, -2866.620605, 142358.375000, 0, 162
672477.375000, -2866.620605, 142240.859375, 0, 162
672348.687500, -2866.620605, 142123.531250, 0, 162
672220.187500, -2866.620605, 142005.718750, 0, 162
672095.437500, -2866.620605, 141883.734375, 0, 162
671972.062500, -2866.620605, 141760.296875, 0, 162
671968.625000, -2916.620605, 141756.906250, 0, 500
672068.437500, -2866.620605, 141861.453125, 0, 153
672225.125000, -2866.620605, 141899.484375, 0, 157
672374.250000, -2866.620605, 141982.390625, 0, 160
672513.625000, -2857.379395, 142086.812500, 0, 162
672662.625000, -2866.620605, 142177.421875, 0, 163
672812.062500, -2866.620605, 142267.375000, 0, 162
672961.500000, -2866.620605, 142357.343750, 0, 163
673110.875000, -2866.620605, 142447.328125, 0, 162
673260.187500, -2866.620605, 142537.281250, 0, 162
673409.000000, -2866.620605, 142628.375000, 0, 163
673557.250000, -2866.620605, 142720.171875, 0, 162
673705.500000, -2866.620605, 142811.968750, 0, 162
673853.812500, -2866.620605, 142903.828125, 0, 162
674002.125000, -2866.620605, 142995.625000, 0, 162
674140.062500, -2857.380371, 143081.046875, 0, 151
674288.062500, -2866.620605, 143172.734375, 0, 163
674433.312500, -2866.620605, 143269.140625, 0, 162
674582.312500, -2866.620605, 143358.984375, 0, 162
674754.812500, -2866.620605, 143375.312500, 0, 162
674928.125000, -2866.620605, 143360.546875, 0, 162
675102.375000, -2866.620605, 143355.718750, 0, 162
675276.875000, -2866.620605, 143353.390625, 0, 163
675386.937500, -2907.379395, 143333.218750, 0, 500
675446.562500, -2858.979492, 143315.328125, 0, 162
675579.812500, -2891.475586, 143223.750000, 0, 153
675689.312500, -2977.081543, 143121.953125, 0, 160
675796.562500, -3058.837646, 143017.812500, 0, 155
675823.375000, -3108.837646, 142991.734375, 0, 500
675885.500000, -3058.837646, 142870.812500, 0, 160
675944.750000, -3058.837646, 142706.765625, 0, 162
675993.875000, -3058.837646, 142539.375000, 0, 162
676036.750000, -3058.837646, 142370.468750, 0, 162
676059.062500, -3051.750977, 142197.843750, 0, 162
676079.875000, -3050.686768, 142024.812500, 0, 162
676100.375000, -3058.837646, 141851.609375, 0, 163
676115.750000, -3058.837646, 141677.906250, 0, 162
676128.625000, -3050.244629, 141504.046875, 0, 163
676139.687500, -3058.837646, 141330.375000, 0, 163
676136.125000, -3058.837646, 141156.093750, 0, 162
676117.000000, -3058.837646, 140982.671875, 0, 162
676090.375000, -3058.837646, 140810.390625, 0, 162
676063.750000, -3058.837646, 140637.984375, 0, 162
676038.062500, -3058.837646, 140465.437500, 0, 163
676036.687500, -3108.837646, 140453.031250, 0, 500
675965.125000, -3061.546875, 140309.750000, 0, 161
675868.687500, -3136.440186, 140195.609375, 0, 154
675803.750000, -3184.507813, 140120.062500, 0, 500
675749.687500, -3133.187988, 140068.640625, 0, 162
675616.875000, -3131.383057, 139955.437500, 0, 163
675479.000000, -3131.791748, 139851.968750, 0, 161
675310.937500, -3125.129395, 139890.296875, 0, 161
675142.062500, -3113.995605, 139906.625000, 0, 159
674981.125000, -3105.774414, 139842.921875, 0, 161
674841.687500, -3099.051514, 139738.250000, 0, 163
674709.750000, -3086.784668, 139626.187500, 0, 162
674588.812500, -3070.500488, 139503.375000, 0, 161
674489.187500, -3054.411865, 139362.046875, 0, 162
674400.437500, -3038.736328, 139213.484375, 0, 162
674316.687500, -3030.487061, 139060.984375, 0, 162
674233.375000, -3022.132568, 138908.218750, 0, 162
674157.937500, -3019.500000, 138751.406250, 0, 162
674085.812500, -3030.460449, 138592.703125, 0, 163
674000.875000, -3041.163330, 138440.375000, 0, 163
674015.500000, -3044.969482, 138279.203125, 0, 152
673943.875000, -3048.912109, 138135.093750, 0, 156
673824.875000, -3051.889160, 138023.453125, 0, 157
673714.812500, -3052.099609, 137901.234375, 0, 156
673698.562500, -3102.031494, 137883.171875, 0, 500
673551.750000, -3053.213135, 137875.125000, 0, 156
673396.562500, -3054.020020, 137944.953125, 0, 161
673244.750000, -3054.597656, 138030.812500, 0, 162
673097.937500, -3053.490723, 138124.406250, 0, 162
672966.187500, -3052.581543, 138238.671875, 0, 162
672835.500000, -3051.176025, 138354.187500, 0, 162
672704.750000, -3050.724121, 138469.750000, 0, 162
672572.375000, -3050.940430, 138583.171875, 0, 162
672426.437500, -3052.085205, 138678.156250, 0, 162
672261.562500, -3045.238525, 138714.375000, 0, 155
672093.250000, -3039.323486, 138670.546875, 0, 162
671939.500000, -3034.649414, 138589.328125, 0, 162
671791.812500, -3034.567383, 138496.640625, 0, 162
671640.125000, -3035.128418, 138410.500000, 0, 162
671487.312500, -3025.241211, 138327.859375, 0, 162
671336.812500, -3011.815430, 138241.734375, 0, 162
671189.187500, -2998.105225, 138150.843750, 0, 162
671042.312500, -2989.282227, 138057.734375, 0, 162
670895.312500, -2977.924805, 137965.375000, 0, 162
670744.687500, -2968.162842, 137879.218750, 0, 162
670588.000000, -2968.355957, 137802.765625, 0, 162
670422.812500, -2974.395020, 137746.984375, 0, 163
670253.875000, -2972.913330, 137703.359375, 0, 163
670080.687500, -2974.375244, 137683.828125, 0, 161
669906.562500, -2981.006104, 137679.515625, 0, 162
669734.562500, -2992.647217, 137706.500000, 0, 162
669569.437500, -3006.401367, 137762.468750, 0, 162
669425.562500, -3036.839355, 137836.703125, 0, 153
