1111649.375000, 18460.390625, 452773.781250, 0, 200
1111747.250000, 18503.085938, 452895.312500, 0, 157
1111865.375000, 18491.599609, 453034.125000, 0, 151
1111989.500000, 18479.484375, 453166.656250, 0, 157
1112144.375000, 18475.353516, 453305.031250, 0, 176
1112281.500000, 18470.587891, 453424.906250, 0, 154
1112419.750000, 18466.263672, 453543.500000, 0, 156
1112558.000000, 18465.156250, 453662.125000, 0, 155
1112716.875000, 18468.960938, 453747.656250, 0, 155
1112852.375000, 18470.474609, 453868.937500, 0, 153
1112984.125000, 18474.419922, 453994.281250, 0, 156
1113169.750000, 18491.869141, 454041.062500, 0, 169
1113374.750000, 18510.292969, 454051.406250, 0, 168
1113580.000000, 18527.216797, 454060.250000, 0, 172
1113785.000000, 18544.742188, 454065.437500, 0, 177
1113986.875000, 18560.765625, 454064.687500, 0, 168
1114192.125000, 18577.957031, 454056.625000, 0, 177
1114397.250000, 18594.236328, 454045.250000, 0, 175
1114579.125000, 18593.828125, 454035.875000, 0, 155
1114761.000000, 18589.931641, 454027.000000, 0, 154
1114955.625000, 18601.099609, 454023.968750, 0, 168
1115159.750000, 18622.843750, 454034.093750, 0, 177
1115308.375000, 18632.609375, 454153.062500, 0, 166
1115323.250000, 18630.091797, 454334.531250, 0, 154
1115334.125000, 18631.550781, 454516.218750, 0, 157
1115330.375000, 18644.425781, 454717.906250, 0, 177
1115297.250000, 18656.072266, 454920.906250, 0, 177
1115259.750000, 18646.958984, 455099.031250, 0, 157
1115221.875000, 18637.857422, 455277.000000, 0, 157
1115183.750000, 18638.507813, 455454.937500, 0, 156
1115144.125000, 18645.578125, 455639.343750, 0, 163
1115102.750000, 18665.552734, 455839.906250, 0, 175
1115065.000000, 18685.767578, 456041.218750, 0, 177
1115029.250000, 18715.105469, 456241.250000, 0, 176
1114998.250000, 18750.449219, 456423.875000, 0, 162
1114967.375000, 18776.908203, 456624.750000, 0, 176
1114941.750000, 18809.767578, 456824.906250, 0, 175
1114918.500000, 18831.707031, 457023.812500, 0, 173
1114894.500000, 18845.332031, 457228.031250, 0, 177
1114873.875000, 18862.683594, 457425.187500, 0, 173
1114819.250000, 18885.117188, 457612.156250, 0, 166
1114677.000000, 18909.072266, 457758.531250, 0, 173
1114544.375000, 18917.802734, 457896.812500, 0, 163
1114418.500000, 18917.396484, 458028.218750, 0, 156
1114292.750000, 18919.082031, 458159.750000, 0, 157
1114166.125000, 18923.525391, 458292.031250, 0, 156
1114038.750000, 18932.224609, 458424.843750, 0, 159
1113907.875000, 18967.503906, 458561.187500, 0, 163
1113775.750000, 18997.767578, 458699.906250, 0, 166
1113643.250000, 19037.294922, 458838.562500, 0, 167
1113516.500000, 19094.095703, 458969.093750, 0, 163
1113386.125000, 19106.423828, 459100.781250, 0, 156
1113253.875000, 19137.175781, 459225.781250, 0, 160
1113108.750000, 19184.410156, 459335.312500, 0, 159
1112959.875000, 19233.837891, 459439.843750, 0, 152
1112787.375000, 19280.388672, 459528.843750, 0, 170
1112590.375000, 19304.330078, 459476.468750, 0, 176
1112392.500000, 19328.115234, 459424.281250, 0, 175
1112199.875000, 19364.964844, 459369.000000, 0, 169
1112004.875000, 19395.554688, 459314.437500, 0, 174
1111811.000000, 19429.365234, 459258.062500, 0, 175
1111618.250000, 19462.779297, 459199.281250, 0, 174
1111441.750000, 19501.001953, 459143.937500, 0, 157
1111269.000000, 19538.658203, 459086.656250, 0, 156
1111085.625000, 19567.546875, 459022.406250, 0, 171
1110894.875000, 19593.677734, 458950.093750, 0, 174
1110706.750000, 19622.994141, 458874.625000, 0, 172
1110519.375000, 19654.888672, 458795.156250, 0, 177
1110346.875000, 19692.447266, 458724.406250, 0, 160
1110160.750000, 19725.855469, 458646.781250, 0, 172
1110000.000000, 19762.021484, 458521.343750, 0, 175
1109818.500000, 19783.566406, 458438.812500, 0, 169
1109618.625000, 19800.890625, 458392.375000, 0, 170
1109438.250000, 19807.871094, 458350.843750, 0, 154
1109261.125000, 19815.017578, 458310.000000, 0, 153
1109084.125000, 19818.880859, 458268.375000, 0, 153
1108901.250000, 19827.964844, 458222.375000, 0, 162
1108725.500000, 19829.722656, 458176.312500, 0, 153
1108549.375000, 19820.839844, 458130.218750, 0, 156
1108370.375000, 19822.443359, 458082.906250, 0, 156
1108172.750000, 19846.216797, 458029.062500, 0, 177
1107976.250000, 19870.023438, 457978.500000, 0, 171
1107800.000000, 19869.470703, 457932.875000, 0, 151
1107624.250000, 19869.476563, 457884.562500, 0, 152
1107431.250000, 19883.246094, 457825.343750, 0, 171
1107236.375000, 19905.912109, 457764.125000, 0, 172
1107056.625000, 19912.447266, 457708.312500, 0, 155
1106880.625000, 19914.714844, 457661.312500, 0, 154
